text,created_at,retweet_count,is_retweet
RT @bfraser747: 🇺🇲🇺🇲 I don't know if it's just me BUT this entire #Impeachment #BullSchiffHoax has me never feeling more proud of President…,01-20-2020 18:06:51,9407,TRUE
USA! USA! USA!,01-20-2020 17:04:17,60034,FALSE
"RT @WhiteHouse: ""Today we pause to honor the incredible life and accomplishments of Dr. King who helped shape the Civil Rights Movement…",01-20-2020 16:16:30,10554,TRUE
RT @bennyjohnson: 2A Protesters in Virginia singing the Star Spangled Banner. https://t.co/1Zlr3yJf52,01-20-2020 16:09:19,16775,TRUE
Cryin’ Chuck Schumer is now asking for “fairness” when he and the Democrat House members worked together to make sure I got ZERO fairness in the House. So what else is new?,01-20-2020 15:52:48,26691,FALSE
They didn’t want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!,01-20-2020 15:47:41,20308,FALSE
The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Don’t let it happen VOTE REPUBLICAN in 2020!,01-20-2020 15:43:57,31354,FALSE
RT @OliverMcGee: Retweet @POTUS’ PROMISES MADE PROMISES KEPT on TRADE!As @SpeakerPelosi spent $5K on Gold Pens to sign an Impeachment Ho…,01-20-2020 04:28:18,21340,TRUE
RT @OliverMcGee: CAUGHT-ON-TAPE: Dems on @BillClinton's Impeachment! Retweet!This Impeachment Hoax of @POTUS is an UNCONSTITUTIONAL UNDOI…,01-20-2020 04:27:37,17524,TRUE
A great show! Check it out tonight at 9pm. @FoxNews https://t.co/AH1WHoGbY1,01-20-2020 01:57:49,9507,FALSE
“In the House the President got less due process than the 9-11 terrorists got. This is a corrupt process?” Mark Levin @marklevinshow “Very much so!” @RepDougCollins @FoxNews,01-20-2020 01:16:00,24808,FALSE
I was thrilled to be back in the Great State of Texas tonight where the people are known for being tough strong hardworking loyal and fiercely patriotic — just like America’s incredible Farmers! #AFBF2020 https://t.co/JKkiPxPL0X,01-20-2020 00:27:07,19008,FALSE
Now Mini Mike Bloomberg is critical of Jack Wilson who saved perhaps hundreds of people in a Church because he was carrying a gun and knew how to use it. Jack quickly killed the shooter who was beginning a rampage. Mini is against the 2nd A. His ads are Fake just like him!,01-19-2020 21:12:20,40845,FALSE
I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!,01-19-2020 18:24:52,36973,FALSE
I will be going to Austin Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt” with our incredible new Trade Deals: CHINA JAPAN MEXICO CANADA SOUTH KOREA and many others!,01-19-2020 17:44:56,25053,FALSE
https://t.co/Efot9QLGDj,01-19-2020 04:30:52,21078,FALSE
“Nancy Pelosi said it’s not a question of proof it’s a question of allegations! Oh really?”  @JudgeJeanine @FoxNews  What a disgrace this Impeachment Scam is for our great Country!,01-19-2020 02:12:28,38227,FALSE
If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS.....,01-19-2020 00:52:42,18569,FALSE
....BUT THE BEST IS YET TO COME!,01-19-2020 00:52:28,37403,FALSE
If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS....,01-19-2020 00:42:23,1388,FALSE
....BUT THE BEST IS YET TO COME!,01-19-2020 00:42:23,1155,FALSE
....BUT THE BEST IS YET TO COME!,01-19-2020 00:32:24,1347,FALSE
If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS....,01-19-2020 00:32:23,1865,FALSE
A massive 200 Billion Dollar Sea Wall built around New York to protect it from rare storms is a costly foolish &amp; environmentally unfriendly idea that when needed probably won’t work anyway. It will also look terrible. Sorry you’ll just have to get your mops &amp; buckets ready!,01-18-2020 23:18:22,26296,FALSE
Another Fake Book by two third rate Washington Post reporters has already proven to be inaccurately reported to their great embarrassment all for the purpose of demeaning and belittling a President who is getting great things done for our Country at a record clip. Thank you!,01-18-2020 23:16:21,24101,FALSE
They are taking the Democrat Nomination away from Crazy Bernie just like last time. Some things never change!,01-18-2020 22:58:25,23753,FALSE
95% Approval Rating in the Republican Party A Record. Thank You!,01-18-2020 22:56:19,25443,FALSE
RT @realDonaldTrump: THANK YOU! #MAGA https://t.co/jVr7qmYOvu,01-18-2020 22:52:39,30098,TRUE
RT @realDonaldTrump: Tremendous surge in new housing construction in December 16.9% biggest in many years!,01-18-2020 22:50:45,23364,TRUE
RT @CHC_1927: Happy Birthday to one of the greatest leading men of Hollywood's golden age Cary Grant!  (1904 –1986) https://t.co/2txoJoQvSW,01-18-2020 22:42:01,5292,TRUE
RT @realDonaldTrump: Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vo…,01-18-2020 19:11:21,49806,TRUE
RT @realDonaldTrump: “Trade Deals Drive Stocks To Record Highs.” @FoxNews,01-18-2020 14:57:11,18545,TRUE
RT @seanhannity: Think about it. Since @realDonaldTrump was elected what have Democrats what have the media ever done to improve the live…,01-18-2020 13:39:45,13665,TRUE
RT @TeamTrump: Thank you to all the GREAT women who came out to support President @realDonaldTrump in Iowa!Best moments from the trip bel…,01-18-2020 13:38:28,8757,TRUE
RT @mercedesschlapp: Honored to join @LaraLeaTrump @kayleighmcenany @ashleyhayek on the #WomenForTrump bus tour. Meeting amazing Iowan wome…,01-18-2020 13:37:33,7940,TRUE
“Trade Deals Drive Stocks To Record Highs.” @FoxNews,01-18-2020 13:35:26,18545,FALSE
“Day after day really good news on the economy. By the way this didn’t just happen by accident it’s the result of a lot of the policies that Donald Trump has put into place. Obviously the Tax Cut and now we have these two BIG trade deals.” @StephenMoore  Great future growth!,01-18-2020 13:33:13,19310,FALSE
Tremendous surge in new housing construction in December 16.9% biggest in many years!,01-18-2020 13:19:20,23364,FALSE
A great day at the White House for our National Champions the LSU Tigers! https://t.co/0sbotFsMO7,01-18-2020 13:09:51,18270,FALSE
RT @ashleyhayek: First stop in the Hawkeye State! Women for Trump are excited to show support for @realDonaldTrump - a great panel with @La…,01-18-2020 13:04:17,6122,TRUE
CONGRATULATIONS! #GeauxTigers https://t.co/Axc9ezAdar,01-18-2020 00:57:56,21330,FALSE
مردم نجیب ایران، که آمریکا را دوست می دارند، سزاوار دولتی هستند که بیش از تمرکز بر کشتن آنها به جرم احترام خواهی، به آنها کمک کند تا به رؤیاهایشان دست یابند. رهبران ایران به جای آن که ایران را به سمت ویرانی بکشانند، باید هراس افکنی را کنار بنهند و ایران را دوباره باعظمت کنند! https://t.co/RLjGsC5WLc,01-17-2020 23:10:50,27128,FALSE
The noble people of Iran—who love America—deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin its leaders should abandon terror and Make Iran Great Again! https://t.co/RLjGsC5WLc,01-17-2020 23:10:21,21993,FALSE
Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vote for Democrats they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!,01-17-2020 22:22:05,49806,FALSE
The so-called “Supreme Leader” of Iran who has not been so Supreme lately had some nasty things to say about the United States and Europe. Their economy is crashing and their people are suffering. He should be very careful with his words!,01-17-2020 22:22:05,35677,FALSE
Words of wisdom. Thank you Ted! https://t.co/LRyAHS9VEL,01-17-2020 22:22:04,20332,FALSE
Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,01-17-2020 20:10:15,20704,FALSE
RT @LSUfootball: The National Champions https://t.co/eudio8GFH2,01-17-2020 18:42:35,12981,TRUE
"RT @WhiteHouse: ""This LSU team will long be remembered as one of the greatest in college football history."" https://t.co/BhB8s8Yrfz",01-17-2020 18:42:31,9485,TRUE
RT @WhiteHouse: President @realDonaldTrump caps off an incredible week by welcoming the Louisiana State University Tigers! 🏈 https://t.co/h…,01-17-2020 18:42:09,10062,TRUE
....Joe Biden and Bernie is shut out again. Very unfair but that’s the way the Democrats play the game. Anyway it’s a lot of fun to watch!,01-17-2020 15:35:04,14676,FALSE
They are rigging the election again against Bernie Sanders just like last time only even more obviously. They are bringing him out of so important Iowa in order that as a Senator he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy...,01-17-2020 15:35:00,27210,FALSE
Getting ready to meet the LSU Tigers the National Champions. Great Coach great Team great School. Very exciting!,01-17-2020 15:17:43,16439,FALSE
Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA including the greatest economy in history rebuilding our military biggest ever tax &amp; regulation cuts &amp; 2nd A!,01-17-2020 14:12:06,24859,FALSE
RT @ScottFordTVGuy: The love and energy at a Trump Rally. What a special memory in my life to experience my first-ever rally for @realDonal…,01-17-2020 13:49:10,12833,TRUE
RT @realDonaldTrump: Thank you Cincinnati Ohio. Together we are going to KEEP AMERICA GREAT! https://t.co/sKPAW8e8qN,01-17-2020 13:48:01,24010,TRUE
RT @madisongesiotto: Check out these exciting moments from @CNN  @FoxNews and @MSNBC ! Full video available here --&gt; https://t.co/fsEFbwRa…,01-17-2020 13:47:11,6660,TRUE
Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did he would go down in the polls even more (if that is possible!).,01-17-2020 13:39:21,16408,FALSE
“There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.” @IngrahamAngle @FoxNews,01-17-2020 13:34:27,15443,FALSE
“Years from now when we look back at this day nobody’s going to remember Nancy’s cheap theatrics they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible.” @IngrahamAngle @FoxNews,01-17-2020 13:33:09,25606,FALSE
....for the foreign policies of the President.” @AlanDersh Alan Dershowitz @seanhannity @FoxNews  They do what the House asks. The Swamp!,01-17-2020 13:32:08,10681,FALSE
“The GOA got it exactly backwards. Here’s what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It’s exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....,01-17-2020 13:32:05,20088,FALSE
RT @WhiteHouse: In 2016 candidate @realDonaldTrump made a promise familiar to voters across America: He would do away with the job-killing…,01-17-2020 13:27:40,7959,TRUE
RT @GOPChairwoman: Bernie Sanders turned his back on America’s workers by voting against the USMCA trade deal. Reminder: @realDonaldTrump…,01-17-2020 13:27:19,13593,TRUE
RT @Mike_Pence: Under President @realDonaldTrump’s leadership the Hispanic unemployment rate hit a record LOW! https://t.co/16cZvVSZdw,01-17-2020 13:27:05,7205,TRUE
RT @GOPChairwoman: What a historic week for @realDonaldTrump! USMCA passage means 176000 new jobs and an additional $68 billion in the U…,01-17-2020 13:26:53,11330,TRUE
RT @seanhannity: @realDonaldTrump was right on nuclear deal  👇👇https://t.co/vJMIrzgARg,01-17-2020 13:26:07,7985,TRUE
RT @GOPChairwoman: The #WomenForTrump bus tour with @LaraLeaTrump @mercedesschlapp and @kayleighmcenany has begun!  I love seeing all t…,01-17-2020 13:25:47,9550,TRUE
RT @NBCPolitics: BREAKING: US Senate joins House in passing the new USMCA trade deal a key initiative for President Trump that replaces th…,01-17-2020 13:19:37,5185,TRUE
RT @adamgoldmanNYT: Law enforcement officials are scrutinizing at least two news articles about the F.B.I. and Mr. Comey published in The…,01-17-2020 13:15:49,4365,TRUE
RT @MZHemingway: Very friendly telling of events here about Comey's apparent leaking to compliant media. If you read those articles and tho…,01-17-2020 13:13:59,10122,TRUE
RT @CBS_Herridge: READ: Letter to surveillance court obtained by CBS News questions where there will be further disciplinary action and cho…,01-17-2020 03:22:47,8278,TRUE
RT @Jim_Jordan: Ukrainian leaders have repeatedly rejected that there was any kind of pushing or pressure.But the mainstream press would…,01-17-2020 03:20:48,19458,TRUE
RT @SenTedCruz: TO THE AMERICAN PEOPLE: This is the beginning of the end of the abuse of the Constitution. The Senate will provide a fair t…,01-17-2020 03:16:57,31464,TRUE
PROMISES MADE PROMISES KEPT! #KeepAmericaGreat2020🇺🇸 https://t.co/CheEfoFUBT,01-17-2020 01:41:52,42981,FALSE
See you tomorrow! #CHAMPS https://t.co/ud1PVpx1zK,01-17-2020 00:22:43,17717,FALSE
RT @senatemajldr: BREAKING: The Senate just passed the USMCA. Next stop: @POTUS’s desk for his signature.I’m grateful to the President fo…,01-17-2020 00:17:12,13494,TRUE
RT @GOPLeader: 🚨 BREAKING 🚨 The Senate just passed #USMCA in a landslide vote. Next stop → President Trump's desk.✅ PROMISES MADE.✅ PROM…,01-17-2020 00:17:10,17172,TRUE
RT @WhiteHouse: President @realDonaldTrump announced historic steps to protect the Constitutional right to pray in public schools! https://…,01-17-2020 00:11:56,27684,TRUE
THANK YOU! #MAGA https://t.co/jVr7qmYOvu,01-16-2020 21:50:50,30132,FALSE
I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,01-16-2020 20:39:23,57430,FALSE
Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book https://t.co/sOQcs3OHS4 via @BreitbartNews,01-16-2020 15:59:19,13775,FALSE
This is a total disgrace but just another reason that I’m going to win Michigan again! https://t.co/XrqveOvYcG,01-16-2020 15:49:37,16631,FALSE
Looking at this strongly! https://t.co/Giw8UknN3m,01-16-2020 15:23:26,9901,FALSE
RT @SenAlexander: I’m about to chair the Senate HELP Committee’s executive session to vote on #USMCA. Updating #NAFTA makes sense and th…,01-16-2020 15:21:34,4973,TRUE
RT @SenAlexander: The reason this committee is voting on the #USMCA is because it includes a section covering labor provisions. Among these…,01-16-2020 15:21:30,4265,TRUE
RT @SenAlexander: This agreement has overwhelming bipartisan support. #USMCA will continue to raise family incomes and create even more g…,01-16-2020 15:21:28,4168,TRUE
RT @MarshaBlackburn: Using the powers of the surveillance state to spy on a political opponent’s campaign is what you’d expect from Russia…,01-16-2020 15:17:52,9577,TRUE
RT @MarshaBlackburn: Tennesseans care about serious issues: trade relations border security and lasting tax relief. Democrats care abou…,01-16-2020 15:16:57,7826,TRUE
RT @MarshaBlackburn: How can we trust anything in the House Democrats’ impeachment* report? Their lead investigator Adam Schiff fabrica…,01-16-2020 15:16:37,12026,TRUE
RT @MarshaBlackburn: This is a solid win for our farmers and manufactures – China will be purchasing $200 billion in American goods and ser…,01-16-2020 15:16:21,7611,TRUE
RT @MarshaBlackburn: .@SenSanders @SenWarren @SenAmyKlobuchar and @SenatorBennet are spending millions of dollars to defeat @realDonaldT…,01-16-2020 15:15:58,13085,TRUE
The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!,01-16-2020 15:14:29,23563,FALSE
“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.” Laura Ingraham @IngrahamAngle @FoxNews,01-16-2020 15:04:51,20611,FALSE
Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable which it is but publicly he knocks it whenever possible. That’s politics but so bad for our great Country!,01-16-2020 13:59:15,28345,FALSE
One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!,01-16-2020 13:41:21,34525,FALSE
RT @SenateGOP: ✓ SIGNED@realdonaldtrump just signed the Phase One Trade Agreement with China. This is the SECOND historic trade deal Re…,01-16-2020 04:40:15,10474,TRUE
RT @Scavino45: “@realDonaldTrump Signs Phase One Trade Deal with China” https://t.co/xogyW8ZVwk,01-16-2020 01:53:16,10780,TRUE
https://t.co/RcUcLBl9tT https://t.co/1OIXKTv0hp,01-16-2020 00:51:39,23790,FALSE
RT @WhiteHouse: LIVE: POTUS Signs the Phase One Trade Agreement! https://t.co/teqGqjdgeZ,01-15-2020 16:50:48,17225,TRUE
Here we go again another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House not the Senate!,01-15-2020 15:33:21,32101,FALSE
RT @realDonaldTrump: We are helping Apple all of the time on TRADE and so many other issues and yet they refuse to unlock phones used by k…,01-15-2020 14:37:24,35983,TRUE
RT @realDonaldTrump: Cryin’ Chuck Schumer just said “The American people want a fair trial in the Senate.” True but why didn’t Nervous Na…,01-15-2020 14:37:11,43255,TRUE
RT @DailyCaller: Van Jones:“There was nothing I saw tonight that would be able to take Donald Trump out.”https://t.co/cj8e5JkYqW,01-15-2020 06:18:35,12774,TRUE
I agree with him on this 100%. But why would anyone vote Democrat? We are setting all time records with the economy! https://t.co/trTemE8iUz,01-15-2020 06:13:50,27115,FALSE
RT @michaeljknowles: If the election were held in the 24 hours after this #DemocraticDebate Trump would win every single state including…,01-15-2020 06:07:01,15360,TRUE
RT @Liz_Wheeler: Your daily reminder that Democrats want to:- Open borders- Abolish private health insurance- Ban your AR-15s- Give il…,01-15-2020 06:06:23,19263,TRUE
RT @TrumpWarRoom: President Trump’s Administration is delivering a cleaner environment for American families.✅Emissions of all key air po…,01-15-2020 06:05:41,8160,TRUE
RT @MAGAindex: Where was Biden in “fixing” all the trade deals under 8 yrs of Obama? Now he claims he can fix every problem in the countr…,01-15-2020 06:05:25,18771,TRUE
RT @GOPChairwoman: If 2020 Democrats actually cared about hardworking Americans they would not be touting a socialist agenda that threaten…,01-15-2020 06:04:10,6697,TRUE
RT @kilmeade: .@jockowillink says President @realDonaldTrump's gamble ordering the strike that killed Soleimani was a brilliant move that k…,01-15-2020 05:54:27,6067,TRUE
RT @greggutfeld: if you were a space alien bouncing between the debate and the trump rally you'd think these are two different species --…,01-15-2020 05:52:15,10401,TRUE
RT @SebGorka: Support him at: https://t.co/j5rGnXYQZd https://t.co/RIX4iIGqnl,01-15-2020 05:50:40,7365,TRUE
Now up to 187 Federal Judges and two great new Supreme Court Justices. We are in major record territory. Hope EVERYONE is happy! https://t.co/ymEQljJyib,01-15-2020 05:45:31,16942,FALSE
RT @senatemajldr: We’ve reached a simple contradiction. The House case cannot be so robust that it was enough to rush into impeachment and…,01-15-2020 05:39:33,14588,TRUE
RT @senatemajldr: First Democrats spent weeks saying the House case was totally convincing. Now the opposite: They say the House case is…,01-15-2020 05:39:12,16360,TRUE
RT @senatemajldr: It’s clear Democrats see impeachment as one big political game. Sen. Schumer told reporters that as long as the process h…,01-15-2020 05:38:29,14552,TRUE
RT @StumpforTrump: .@LindseyGrahamSC: “I’m really over with this. This whole thing is a joke. Nothing happened here. We’re not going to imp…,01-15-2020 05:36:14,9520,TRUE
RT @DevinNunes: Full blown McCarthyism on display... Did the Russians decide not to play in the 2018 elections so that Pelosi could become…,01-15-2020 05:35:21,12068,TRUE
"RT @heytana: ""Look! Up in the sky! It's a bird! It's a plane! 🦅✈️🇺🇸 no it’s a massive .@realDonaldTrump banner at the #DemocraticDebate #KA…",01-15-2020 05:34:51,5202,TRUE
RT @marc_lotter: Hey Comrade Sanders the Iran Deal gave the green light to Iran for a nuclear bomb in a few years - and BILLIONS to fund t…,01-15-2020 05:02:45,7114,TRUE
RT @JessieJaneDuff: President Trump's amazing record for #Veterans:Historical $86.5 Bil for VA✅Lowest vet unemployment✅Federal college…,01-15-2020 05:00:00,7604,TRUE
RT @DanScavino: 🚨HAPPENING NOW🚨President Trump hosting a MASSIVE rally in Milwaukee Wisconsin with Great American Patriots all with the…,01-15-2020 04:54:04,9060,TRUE
Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny! https://t.co/vS48ta5IFr,01-15-2020 04:46:25,16304,FALSE
Prime Minister of the United Kingdom @BorisJohnson stated “We should replace the Iran deal with the Trump deal.” I agree!,01-15-2020 04:32:01,26434,FALSE
RT @SenTedCruz: ICYMI on @AmericaNewsroom w @BillHemmer: The Senate will provide a fair #ImpeachmentTrial by respecting due process &amp; allow…,01-15-2020 04:26:27,4917,TRUE
RT @SenTedCruz: The recent jobs report is proof that under @realDonaldTrump &amp; Republicans’ leadership the American people are seeing real r…,01-15-2020 04:26:04,6197,TRUE
RT @SenTedCruz: THENDems on Clinton impeachment: innocent until proven guilty!  NOWDems on Trump impeachment: guilty until proven innoc…,01-15-2020 04:21:17,8642,TRUE
RT @HeatherChilders: Are the #DemocraticDebate &amp; #TrumpRallyMilwaukee discussing the same country?,01-15-2020 03:56:31,5467,TRUE
RT @JesseMeester: The debate showed one thing obvious: The Democrats only hope to beat @realDonaldTrump is to impeach him.A chasm is grow…,01-15-2020 03:56:27,6795,TRUE
Former National Security Adviser for President Obama said “President Trump was absolutely correct” in taking out terroristist leader Soleimani. Thank you General Jones!,01-15-2020 03:18:03,25186,FALSE
Republicans are fighting for citizens from every background &amp; from every race religion color &amp; creed. We are a movement for ALL AMERICANS who believe in fairness &amp; justice equality &amp; dignity opportunity &amp; safety. We are a big tent &amp; a big party w/ BIG IDEAS for the future! https://t.co/8Gib5eKMOF,01-15-2020 02:53:55,18077,FALSE
Democrats are now the party of high taxes high crime open borders late-term abortion socialism and blatant corruption. The Republican Party is the party of the American Worker the American Family and the American Dream! #TrumpMilwaukeeRally https://t.co/LAl96RE49h,01-15-2020 02:49:47,17699,FALSE
GOD BLESS THE U.S.A.! https://t.co/xi2yTS5fY1,01-15-2020 02:43:27,24268,FALSE
Thank you Milwaukee Wisconsin! #KAG2020 #MAGA https://t.co/Oj2pOxsYlA,01-15-2020 02:36:27,12266,FALSE
Cryin’ Chuck Schumer just said “The American people want a fair trial in the Senate.” True but why didn’t Nervous Nancy and Corrupt politician Adam “Shifty” Schiff give us a fair trial in the House. It was the most lopsided &amp; unfair basement hearing in the history of Congress!,01-14-2020 23:45:49,43255,FALSE
We are helping Apple all of the time on TRADE and so many other issues and yet they refuse to unlock phones used by killers drug dealers  and other violent criminal elements. They will have to step up to the plate and help our great Country NOW! MAKE AMERICA GREAT AGAIN.,01-14-2020 23:36:13,35983,FALSE
On my way to Milwaukee Wisconsin for a #TrumpRally. Look forward to see you all soon! https://t.co/L97KjEc9GW,01-14-2020 23:16:43,20434,FALSE
RT @SenateGOP: .@SpeakerPelosi’s “urgent” impeachment will come to the Senate tomorrow.  Now…it’s our turn. https://t.co/7zSWxBsKLD,01-14-2020 22:29:59,11338,TRUE
RT @BarrettSallee: Donald Trump is announced as cheers erupt in the Superdome at the CFP National Championship Game https://t.co/8fv53PQR9t,01-14-2020 05:53:16,19365,TRUE
Thank you! https://t.co/4Qe7fb6r3K,01-14-2020 05:52:01,30409,FALSE
Thank you to Rick Scott. This Impeachment Hoax is an outrage! https://t.co/HYfBmtYMqF,01-14-2020 05:25:32,21327,FALSE
I stand stronger than anyone in protecting your Healthcare with Pre-Existing Conditions. I am honored to have terminated the very unfair costly and unpopular individual mandate for you!,01-13-2020 23:58:04,36271,FALSE
"RT @KerriKupecDOJ: Attorney General Barr on Soleimani: ""Frankly I don't think it was a close call. The President clearly had the authority…",01-13-2020 23:56:18,11628,TRUE
RT @GOPLeader: I'm introducing a resolution in support of the protestors in Iran. The world is watching and the people of Iran need to kno…,01-13-2020 18:31:17,23385,TRUE
“We demand fairness” shouts Pelosi and the Do Nothing Democrats yet the Dems in the House wouldn’t let us have 1 witness no lawyers or even ask questions. It was the most unfair witch-hunt in the history of Congress!,01-13-2020 17:31:58,35922,FALSE
Really Big Breaking News (Kidding): Booker who was in zero polling territory just dropped out of the Democrat Presidential Primary Race. Now I can rest easy tonight. I was sooo concerned that I would someday have to go head to head with him!,01-13-2020 16:13:50,30917,FALSE
The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was “imminent” or not &amp; was my team in agreement. The answer to both is a strong YES. but it doesn’t really matter because of his horrible past!,01-13-2020 16:09:17,22622,FALSE
RT @realDonaldTrump: Many believe that by the Senate giving credence to a trial based on the no evidence no crime read the transcripts “…,01-13-2020 15:57:10,28806,TRUE
RT @realDonaldTrump: 95% Approval Rating in the Republican Party a record. 53% Approval Rating overall (can we add 7 to 10 percent because…,01-13-2020 15:55:29,31759,TRUE
RT @realDonaldTrump: Why should I have the stigma of Impeachment attached to my name when I did NOTHING wrong? Read the Transcripts! A tota…,01-13-2020 15:54:47,32837,TRUE
Wow! The wonderful Iranian protesters refused to step on or in any way denigrate our Great American Flag. It was put on the street in order for them to trample it and they walked around it instead. Big progress!,01-13-2020 15:53:40,50715,FALSE
The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy only because I did what should have been done for 20 years. Anything I do whether it’s the economy military or anything else will be scorned by the Rafical Left Do Nothing Democrats!,01-13-2020 15:47:16,29666,FALSE
The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was “eminent” or not &amp; was my team in agreement. The answer to both is a strong YES. but it doesn’t really matter because of his horrible past!,01-13-2020 15:42:46,4848,FALSE
Bernie Sander’s volunteers are trashing Elizabeth “Pocahontus” Warren. Everybody knows her campaign is dead and want her potential voters. Mini Mike B is also trying but getting tiny crowds which are all leaving fast. Elizabeth is very angry at Bernie. Do I see a feud brewing?,01-13-2020 15:25:26,19773,FALSE
RT @D0wn_Under: The corrupted Dems trying their best to come to the Ayatollah's rescue.#NancyPelosiFakeNews https://t.co/a0ksPHeXCy,01-13-2020 14:14:57,24001,TRUE
RT @NarimanGharib: Iranian people are angry about what Nancy Pelosi said recently in the interview with @ABC so WE've launched a hashtag ag…,01-13-2020 14:13:03,18713,TRUE
RT @AthenaxWisdom: Nancy Pelosi just showed she supports a regime that kills its people. This is disgusting! #NancyPelosiFakeNews,01-13-2020 14:11:34,4790,TRUE
RT @BiggZie_VT: People just now realizing how crazy and destructive Nancy is to America better yet the world. I pity those that still supp…,01-13-2020 14:10:41,9213,TRUE
RT @Scarecr0_w: Question: Who in America supports this mullahs' crime? Answer : Nancy Pelosi#NancyPelosiFakeNews#IranProtests2020 #Ira…,01-13-2020 14:10:38,6564,TRUE
RT @Saiedey: Just for a second assume there is no Dem nor Rep party. Look at the reality. Iranians want mullas gone. They’ve been massacred…,01-13-2020 14:10:13,8740,TRUE
RT @FaridMedia: While the Iranian people are being killed by the mullahs in the protests you are lying to the American people! The real pe…,01-13-2020 14:09:43,14102,TRUE
RT @mohmd_mozafari: 🔴The Iranian people are being killed in the streets by the Islamic Republic but Nancy Pelosi in the USA supports those…,01-13-2020 14:09:09,15457,TRUE
....and if Republicans win in court and take back the House of Represenatives your healthcare that I have now brought to the best place in many years will become the best ever by far. I will always protect your Pre-Existing Conditions the Dems will not!,01-13-2020 13:39:20,13550,FALSE
Mini Mike Bloomberg is spending a lot of money on False Advertising. I was the person who saved Pre-Existing Conditions in your Healthcare you have it now while at the same time winning the fight to rid you of the expensive unfair and very unpopular Individual  Mandate.....,01-13-2020 13:39:15,24661,FALSE
RT @realDonaldTrump: To the leaders of Iran - DO NOT KILL YOUR PROTESTERS. Thousands have already been killed or imprisoned by you and the…,01-13-2020 06:31:48,70746,TRUE
مشاور امنیت ملی امروز عنوان کرد كه تحریم ها و اعتراضات، ایران را«به شدت تحت فشار»قرار داده است و آنها را مجبور به مذاكره می كند.در واقع، اصلا برایم اهمیتی نداردکه آیا آنها مذاکره می کنند یا نه.این کاملاً به عهده ی خودشان است، اما سلاح هسته ای نداشته باشیدو«معترضان خود را نکشید.» https://t.co/DBGGs8QFcJ,01-13-2020 02:00:30,27177,FALSE
National Security Adviser suggested today that sanctions &amp; protests have Iran “choked off” will force them to negotiate. Actually I couldn’t care less if they negotiate. Will be totally up to them but no nuclear weapons and “don’t kill your protesters.”,1/12/2020 23:46,37281,FALSE
